,val_loss,loss
0,0.009036756661727548,0.012104658983755246
1,0.0083096087487277,0.007455251742165497
2,0.008102114609010003,0.007024527569202178
3,0.007991148385240197,0.006865124986917916
4,0.008009611469366799,0.006779359245189781
5,0.008008414126358774,0.00673923628832809
6,0.008178031816046103,0.006694926928801751
7,0.007880112520586343,0.0066759695657972185
8,0.007809238608830169,0.006641359481413903
9,0.007856146009410852,0.0066160518754723105
