0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374
503.947,296.342,0.852387,521.557,333.532,0.880846,490.231,339.478,0.814997,502.027,398.184,0.852173,478.63,351.196,0.883433,551.028,321.713,0.878741,592.159,351.123,0.83226,584.246,306.229,0.854473,531.402,439.34,0.743699,511.843,439.355,0.729042,564.69,523.632,0.811389,556.989,615.657,0.840515,552.902,439.345,0.71918,523.5,543.216,0.816213,433.493,580.405,0.796384,492.308,290.382,0.998769,509.853,288.503,0.975139,480.538,294.418,0.787327,523.65,290.48,0.956203,441.305,619.519,0.786756,445.162,615.634,0.733625,417.85,574.572,0.751867,586.216,635.201,0.823555,572.507,635.332,0.845275,554.857,619.665,0.79325,508.006,284.578,0.90689,525.467,319.808,0.957865,494.116,327.711,0.838679,502.037,382.435,0.82879,478.602,333.536,0.844335,554.974,306.208,0.903527,600.018,331.598,0.83705,588.226,290.452,0.905372,539.257,427.619,0.812655,521.605,429.512,0.786588,570.597,521.611,0.850258,556.851,605.837,0.858102,556.881,427.565,0.75683,543.184,535.334,0.769559,460.921,562.762,0.777843,498.145,274.854,0.912592,517.734,274.733,0.895854,492.201,286.54,0.874228,529.466,278.714,0.865952,460.806,607.805,0.760353,462.855,603.886,0.704907,445.281,556.893,0.688536,586.216,629.359,0.806495,570.599,631.372,0.837557,550.969,615.622,0.759541,515.775,272.884,0.910458,525.642,315.874,0.869871,494.221,321.772,0.861909,498.168,372.706,0.805898,482.461,321.75,0.835935,558.888,304.21,0.877408,601.878,327.648,0.842454,601.877,288.424,0.85505,539.345,421.719,0.791097,523.549,425.586,0.774255,570.509,509.957,0.777616,556.81,603.847,0.887502,556.931,419.741,0.764384,568.618,521.582,0.710973,478.508,554.867,0.834835,507.912,268.862,0.900837,525.476,266.925,0.900812,494.309,274.877,0.88656,539.174,274.756,0.92643,476.538,596.105,0.758428,480.516,590.219,0.709225,462.903,545.181,0.650801,582.353,623.538,0.813028,568.596,627.41,0.816327,549.028,607.879,0.758774,523.611,264.951,0.899512,529.472,306.232,0.859641,494.229,317.915,0.853478,494.216,368.797,0.889,496.215,315.88,0.785192,566.68,302.205,0.836616,599.957,335.435,0.827895,609.774,302.204,0.717196,541.172,417.783,0.81825,523.547,417.839,0.788401,570.497,507.883,0.85524,556.863,601.881,0.887392,558.822,415.901,0.778877,580.433,509.966,0.783784,492.223,541.182,0.846311,511.894,259.075,0.929063,531.408,259.043,0.896961,503.983,270.847,0.844848,541.251,270.801,0.875338,494.275,584.282,0.689429,498.129,576.449,0.592364,476.589,537.304,0.691025,582.364,621.593,0.826644,568.589,623.52,0.835841,549.068,605.838,0.806295,725.292,233.669,0.863628,711.694,276.799,0.919642,684.246,274.864,0.883965,664.627,337.457,0.925655,713.724,355.149,0.838846,737.15,278.707,0.829051,742.914,335.545,0.905527,772.351,353.173,0.872209,707.73,386.451,0.780334,690.11,386.49,0.71703,750.882,462.798,0.854686,760.578,556.831,0.862177,725.314,384.583,0.785953,770.472,460.929,0.889459,711.579,523.535,0.830659,711.74,227.758,0.965826,727.398,227.694,0.967899,697.877,239.54,0.936613,737.093,235.57,0.205803,733.265,556.931,0.760218,733.199,551.035,0.646905,694.031,523.619,0.684894,799.815,572.633,0.798946,788.044,576.47,0.781881,752.772,566.643,0.866228
508.006,284.578,0.90689,525.467,319.808,0.957865,494.116,327.711,0.838679,502.037,382.435,0.82879,478.602,333.536,0.844335,554.974,306.208,0.903527,600.018,331.598,0.83705,588.226,290.452,0.905372,539.257,427.619,0.812655,521.605,429.512,0.786588,570.597,521.611,0.850258,556.851,605.837,0.858102,556.881,427.565,0.75683,543.184,535.334,0.769559,460.921,562.762,0.777843,498.145,274.854,0.912592,517.734,274.733,0.895854,492.201,286.54,0.874228,529.466,278.714,0.865952,460.806,607.805,0.760353,462.855,603.886,0.704907,445.281,556.893,0.688536,586.216,629.359,0.806495,570.599,631.372,0.837557,550.969,615.622,0.759541,515.775,272.884,0.910458,525.642,315.874,0.869871,494.221,321.772,0.861909,498.168,372.706,0.805898,482.461,321.75,0.835935,558.888,304.21,0.877408,601.878,327.648,0.842454,601.877,288.424,0.85505,539.345,421.719,0.791097,523.549,425.586,0.774255,570.509,509.957,0.777616,556.81,603.847,0.887502,556.931,419.741,0.764384,568.618,521.582,0.710973,478.508,554.867,0.834835,507.912,268.862,0.900837,525.476,266.925,0.900812,494.309,274.877,0.88656,539.174,274.756,0.92643,476.538,596.105,0.758428,480.516,590.219,0.709225,462.903,545.181,0.650801,582.353,623.538,0.813028,568.596,627.41,0.816327,549.028,607.879,0.758774,523.611,264.951,0.899512,529.472,306.232,0.859641,494.229,317.915,0.853478,494.216,368.797,0.889,496.215,315.88,0.785192,566.68,302.205,0.836616,599.957,335.435,0.827895,609.774,302.204,0.717196,541.172,417.783,0.81825,523.547,417.839,0.788401,570.497,507.883,0.85524,556.863,601.881,0.887392,558.822,415.901,0.778877,580.433,509.966,0.783784,492.223,541.182,0.846311,511.894,259.075,0.929063,531.408,259.043,0.896961,503.983,270.847,0.844848,541.251,270.801,0.875338,494.275,584.282,0.689429,498.129,576.449,0.592364,476.589,537.304,0.691025,582.364,621.593,0.826644,568.589,623.52,0.835841,549.068,605.838,0.806295,725.292,233.669,0.863628,711.694,276.799,0.919642,684.246,274.864,0.883965,664.627,337.457,0.925655,713.724,355.149,0.838846,737.15,278.707,0.829051,742.914,335.545,0.905527,772.351,353.173,0.872209,707.73,386.451,0.780334,690.11,386.49,0.71703,750.882,462.798,0.854686,760.578,556.831,0.862177,725.314,384.583,0.785953,770.472,460.929,0.889459,711.579,523.535,0.830659,711.74,227.758,0.965826,727.398,227.694,0.967899,697.877,239.54,0.936613,737.093,235.57,0.205803,733.265,556.931,0.760218,733.199,551.035,0.646905,694.031,523.619,0.684894,799.815,572.633,0.798946,788.044,576.47,0.781881,752.772,566.643,0.866228,713.73,227.672,0.942487,707.702,272.85,0.902995,680.242,270.848,0.876418,650.894,323.738,0.930471,678.387,380.599,0.865568,731.288,274.821,0.889903,729.263,333.548,0.877902,745.081,368.794,0.928069,711.582,378.632,0.806942,694.019,380.591,0.764902,743.003,458.918,0.878955,758.61,552.962,0.812047,727.303,376.644,0.796242,760.719,458.96,0.875954,715.636,523.592,0.840649,709.684,221.89,0.881026,725.328,221.909,0.870832,695.959,227.848,0.936393,729.347,227.833,0.702036,729.383,554.96,0.829856,731.251,549.021,0.725486,701.911,525.524,0.760306,793.999,568.627,0.796613,782.216,570.633,0.801092,748.9,560.79,0.819019
515.775,272.884,0.910458,525.642,315.874,0.869871,494.221,321.772,0.861909,498.168,372.706,0.805898,482.461,321.75,0.835935,558.888,304.21,0.877408,601.878,327.648,0.842454,601.877,288.424,0.85505,539.345,421.719,0.791097,523.549,425.586,0.774255,570.509,509.957,0.777616,556.81,603.847,0.887502,556.931,419.741,0.764384,568.618,521.582,0.710973,478.508,554.867,0.834835,507.912,268.862,0.900837,525.476,266.925,0.900812,494.309,274.877,0.88656,539.174,274.756,0.92643,476.538,596.105,0.758428,480.516,590.219,0.709225,462.903,545.181,0.650801,582.353,623.538,0.813028,568.596,627.41,0.816327,549.028,607.879,0.758774,523.611,264.951,0.899512,529.472,306.232,0.859641,494.229,317.915,0.853478,494.216,368.797,0.889,496.215,315.88,0.785192,566.68,302.205,0.836616,599.957,335.435,0.827895,609.774,302.204,0.717196,541.172,417.783,0.81825,523.547,417.839,0.788401,570.497,507.883,0.85524,556.863,601.881,0.887392,558.822,415.901,0.778877,580.433,509.966,0.783784,492.223,541.182,0.846311,511.894,259.075,0.929063,531.408,259.043,0.896961,503.983,270.847,0.844848,541.251,270.801,0.875338,494.275,584.282,0.689429,498.129,576.449,0.592364,476.589,537.304,0.691025,582.364,621.593,0.826644,568.589,623.52,0.835841,549.068,605.838,0.806295,725.292,233.669,0.863628,711.694,276.799,0.919642,684.246,274.864,0.883965,664.627,337.457,0.925655,713.724,355.149,0.838846,737.15,278.707,0.829051,742.914,335.545,0.905527,772.351,353.173,0.872209,707.73,386.451,0.780334,690.11,386.49,0.71703,750.882,462.798,0.854686,760.578,556.831,0.862177,725.314,384.583,0.785953,770.472,460.929,0.889459,711.579,523.535,0.830659,711.74,227.758,0.965826,727.398,227.694,0.967899,697.877,239.54,0.936613,737.093,235.57,0.205803,733.265,556.931,0.760218,733.199,551.035,0.646905,694.031,523.619,0.684894,799.815,572.633,0.798946,788.044,576.47,0.781881,752.772,566.643,0.866228,713.73,227.672,0.942487,707.702,272.85,0.902995,680.242,270.848,0.876418,650.894,323.738,0.930471,678.387,380.599,0.865568,731.288,274.821,0.889903,729.263,333.548,0.877902,745.081,368.794,0.928069,711.582,378.632,0.806942,694.019,380.591,0.764902,743.003,458.918,0.878955,758.61,552.962,0.812047,727.303,376.644,0.796242,760.719,458.96,0.875954,715.636,523.592,0.840649,709.684,221.89,0.881026,725.328,221.909,0.870832,695.959,227.848,0.936393,729.347,227.833,0.702036,729.383,554.96,0.829856,731.251,549.021,0.725486,701.911,525.524,0.760306,793.999,568.627,0.796613,782.216,570.633,0.801092,748.9,560.79,0.819019,543.15,259.014,0.952191,541.293,304.187,0.935085,515.743,302.152,0.830604,494.231,349.254,0.86951,535.292,396.269,0.786484,570.654,306.207,0.903011,578.439,357.104,0.791625,603.913,390.359,0.834034,549.033,411.924,0.77451,527.523,413.825,0.769826,570.683,492.283,0.881069,570.636,586.348,0.822918,568.664,409.965,0.776623,603.915,496.161,0.826693,586.364,568.609,0.811954,537.288,253.223,0.885352,554.831,253.253,0.906909,523.569,259.142,0.821288,560.832,261.09,0.756755,607.798,590.206,0.836028,615.589,586.204,0.90146,584.239,572.603,0.483455,576.527,617.587,0.757819,566.675,617.524,0.741238,570.588,594.093,0.679822
523.611,264.951,0.899512,529.472,306.232,0.859641,494.229,317.915,0.853478,494.216,368.797,0.889,496.215,315.88,0.785192,566.68,302.205,0.836616,599.957,335.435,0.827895,609.774,302.204,0.717196,541.172,417.783,0.81825,523.547,417.839,0.788401,570.497,507.883,0.85524,556.863,601.881,0.887392,558.822,415.901,0.778877,580.433,509.966,0.783784,492.223,541.182,0.846311,511.894,259.075,0.929063,531.408,259.043,0.896961,503.983,270.847,0.844848,541.251,270.801,0.875338,494.275,584.282,0.689429,498.129,576.449,0.592364,476.589,537.304,0.691025,582.364,621.593,0.826644,568.589,623.52,0.835841,549.068,605.838,0.806295,725.292,233.669,0.863628,711.694,276.799,0.919642,684.246,274.864,0.883965,664.627,337.457,0.925655,713.724,355.149,0.838846,737.15,278.707,0.829051,742.914,335.545,0.905527,772.351,353.173,0.872209,707.73,386.451,0.780334,690.11,386.49,0.71703,750.882,462.798,0.854686,760.578,556.831,0.862177,725.314,384.583,0.785953,770.472,460.929,0.889459,711.579,523.535,0.830659,711.74,227.758,0.965826,727.398,227.694,0.967899,697.877,239.54,0.936613,737.093,235.57,0.205803,733.265,556.931,0.760218,733.199,551.035,0.646905,694.031,523.619,0.684894,799.815,572.633,0.798946,788.044,576.47,0.781881,752.772,566.643,0.866228,713.73,227.672,0.942487,707.702,272.85,0.902995,680.242,270.848,0.876418,650.894,323.738,0.930471,678.387,380.599,0.865568,731.288,274.821,0.889903,729.263,333.548,0.877902,745.081,368.794,0.928069,711.582,378.632,0.806942,694.019,380.591,0.764902,743.003,458.918,0.878955,758.61,552.962,0.812047,727.303,376.644,0.796242,760.719,458.96,0.875954,715.636,523.592,0.840649,709.684,221.89,0.881026,725.328,221.909,0.870832,695.959,227.848,0.936393,729.347,227.833,0.702036,729.383,554.96,0.829856,731.251,549.021,0.725486,701.911,525.524,0.760306,793.999,568.627,0.796613,782.216,570.633,0.801092,748.9,560.79,0.819019,543.15,259.014,0.952191,541.293,304.187,0.935085,515.743,302.152,0.830604,494.231,349.254,0.86951,535.292,396.269,0.786484,570.654,306.207,0.903011,578.439,357.104,0.791625,603.913,390.359,0.834034,549.033,411.924,0.77451,527.523,413.825,0.769826,570.683,492.283,0.881069,570.636,586.348,0.822918,568.664,409.965,0.776623,603.915,496.161,0.826693,586.364,568.609,0.811954,537.288,253.223,0.885352,554.831,253.253,0.906909,523.569,259.142,0.821288,560.832,261.09,0.756755,607.798,590.206,0.836028,615.589,586.204,0.90146,584.239,572.603,0.483455,576.527,617.587,0.757819,566.675,617.524,0.741238,570.588,594.093,0.679822,711.612,225.734,0.951674,697.987,272.746,0.949685,666.703,270.805,0.855845,635.31,321.781,0.949715,648.978,380.504,0.884226,729.259,272.901,0.923804,717.576,325.721,0.427905,727.383,366.881,0.170994,698.021,376.645,0.798404,680.35,378.579,0.778387,729.392,456.992,0.858126,744.897,543.209,0.836087,717.588,376.622,0.750511,745.05,462.814,0.871007,715.603,529.458,0.75706,699.967,217.937,0.861571,715.567,217.938,0.86583,690.134,225.858,0.892399,727.293,225.861,0.842926,729.337,554.945,0.204575,727.315,549.018,0.141247,707.741,537.267,0.660475,778.328,556.986,0.827352,766.512,562.781,0.775898,739.096,554.949,0.766991
725.292,233.669,0.863628,711.694,276.799,0.919642,684.246,274.864,0.883965,664.627,337.457,0.925655,713.724,355.149,0.838846,737.15,278.707,0.829051,742.914,335.545,0.905527,772.351,353.173,0.872209,707.73,386.451,0.780334,690.11,386.49,0.71703,750.882,462.798,0.854686,760.578,556.831,0.862177,725.314,384.583,0.785953,770.472,460.929,0.889459,711.579,523.535,0.830659,711.74,227.758,0.965826,727.398,227.694,0.967899,697.877,239.54,0.936613,737.093,235.57,0.205803,733.265,556.931,0.760218,733.199,551.035,0.646905,694.031,523.619,0.684894,799.815,572.633,0.798946,788.044,576.47,0.781881,752.772,566.643,0.866228,713.73,227.672,0.942487,707.702,272.85,0.902995,680.242,270.848,0.876418,650.894,323.738,0.930471,678.387,380.599,0.865568,731.288,274.821,0.889903,729.263,333.548,0.877902,745.081,368.794,0.928069,711.582,378.632,0.806942,694.019,380.591,0.764902,743.003,458.918,0.878955,758.61,552.962,0.812047,727.303,376.644,0.796242,760.719,458.96,0.875954,715.636,523.592,0.840649,709.684,221.89,0.881026,725.328,221.909,0.870832,695.959,227.848,0.936393,729.347,227.833,0.702036,729.383,554.96,0.829856,731.251,549.021,0.725486,701.911,525.524,0.760306,793.999,568.627,0.796613,782.216,570.633,0.801092,748.9,560.79,0.819019,543.15,259.014,0.952191,541.293,304.187,0.935085,515.743,302.152,0.830604,494.231,349.254,0.86951,535.292,396.269,0.786484,570.654,306.207,0.903011,578.439,357.104,0.791625,603.913,390.359,0.834034,549.033,411.924,0.77451,527.523,413.825,0.769826,570.683,492.283,0.881069,570.636,586.348,0.822918,568.664,409.965,0.776623,603.915,496.161,0.826693,586.364,568.609,0.811954,537.288,253.223,0.885352,554.831,253.253,0.906909,523.569,259.142,0.821288,560.832,261.09,0.756755,607.798,590.206,0.836028,615.589,586.204,0.90146,584.239,572.603,0.483455,576.527,617.587,0.757819,566.675,617.524,0.741238,570.588,594.093,0.679822,711.612,225.734,0.951674,697.987,272.746,0.949685,666.703,270.805,0.855845,635.31,321.781,0.949715,648.978,380.504,0.884226,729.259,272.901,0.923804,717.576,325.721,0.427905,727.383,366.881,0.170994,698.021,376.645,0.798404,680.35,378.579,0.778387,729.392,456.992,0.858126,744.897,543.209,0.836087,717.588,376.622,0.750511,745.05,462.814,0.871007,715.603,529.458,0.75706,699.967,217.937,0.861571,715.567,217.938,0.86583,690.134,225.858,0.892399,727.293,225.861,0.842926,729.337,554.945,0.204575,727.315,549.018,0.141247,707.741,537.267,0.660475,778.328,556.986,0.827352,766.512,562.781,0.775898,739.096,554.949,0.766991,554.859,268.889,0.913541,543.164,317.891,0.879626,523.509,313.966,0.84297,509.876,368.882,0.891476,535.318,423.665,0.821119,570.51,319.892,0.886516,572.534,368.847,0.854734,592.188,402.087,0.838815,554.912,415.878,0.825805,537.281,421.716,0.719543,558.917,502.011,0.806883,572.671,588.216,0.824264,572.511,413.846,0.845134,607.796,494.208,0.843623,590.159,560.817,0.786053,541.318,259.174,0.932302,558.87,259.151,0.92061,529.484,272.757,0.791879,570.588,272.766,0.707104,605.926,586.328,0.808115,613.68,580.373,0.805208,586.278,568.613,0.597547,578.437,615.678,0.779294,566.699,615.605,0.793141,580.37,592.165,0.729824
713.73,227.672,0.942487,707.702,272.85,0.902995,680.242,270.848,0.876418,650.894,323.738,0.930471,678.387,380.599,0.865568,731.288,274.821,0.889903,729.263,333.548,0.877902,745.081,368.794,0.928069,711.582,378.632,0.806942,694.019,380.591,0.764902,743.003,458.918,0.878955,758.61,552.962,0.812047,727.303,376.644,0.796242,760.719,458.96,0.875954,715.636,523.592,0.840649,709.684,221.89,0.881026,725.328,221.909,0.870832,695.959,227.848,0.936393,729.347,227.833,0.702036,729.383,554.96,0.829856,731.251,549.021,0.725486,701.911,525.524,0.760306,793.999,568.627,0.796613,782.216,570.633,0.801092,748.9,560.79,0.819019,543.15,259.014,0.952191,541.293,304.187,0.935085,515.743,302.152,0.830604,494.231,349.254,0.86951,535.292,396.269,0.786484,570.654,306.207,0.903011,578.439,357.104,0.791625,603.913,390.359,0.834034,549.033,411.924,0.77451,527.523,413.825,0.769826,570.683,492.283,0.881069,570.636,586.348,0.822918,568.664,409.965,0.776623,603.915,496.161,0.826693,586.364,568.609,0.811954,537.288,253.223,0.885352,554.831,253.253,0.906909,523.569,259.142,0.821288,560.832,261.09,0.756755,607.798,590.206,0.836028,615.589,586.204,0.90146,584.239,572.603,0.483455,576.527,617.587,0.757819,566.675,617.524,0.741238,570.588,594.093,0.679822,711.612,225.734,0.951674,697.987,272.746,0.949685,666.703,270.805,0.855845,635.31,321.781,0.949715,648.978,380.504,0.884226,729.259,272.901,0.923804,717.576,325.721,0.427905,727.383,366.881,0.170994,698.021,376.645,0.798404,680.35,378.579,0.778387,729.392,456.992,0.858126,744.897,543.209,0.836087,717.588,376.622,0.750511,745.05,462.814,0.871007,715.603,529.458,0.75706,699.967,217.937,0.861571,715.567,217.938,0.86583,690.134,225.858,0.892399,727.293,225.861,0.842926,729.337,554.945,0.204575,727.315,549.018,0.141247,707.741,537.267,0.660475,778.328,556.986,0.827352,766.512,562.781,0.775898,739.096,554.949,0.766991,554.859,268.889,0.913541,543.164,317.891,0.879626,523.509,313.966,0.84297,509.876,368.882,0.891476,535.318,423.665,0.821119,570.51,319.892,0.886516,572.534,368.847,0.854734,592.188,402.087,0.838815,554.912,415.878,0.825805,537.281,421.716,0.719543,558.917,502.011,0.806883,572.671,588.216,0.824264,572.511,413.846,0.845134,607.796,494.208,0.843623,590.159,560.817,0.786053,541.318,259.174,0.932302,558.87,259.151,0.92061,529.484,272.757,0.791879,570.588,272.766,0.707104,605.926,586.328,0.808115,613.68,580.373,0.805208,586.278,568.613,0.597547,578.437,615.678,0.779294,566.699,615.605,0.793141,580.37,592.165,0.729824,697.901,225.693,0.923128,690.096,272.779,0.887304,660.758,270.852,0.851357,619.652,319.805,0.894607,664.546,351.087,0.878399,717.546,274.69,0.896417,727.301,325.701,0.867714,725.386,362.928,0.745581,693.986,380.538,0.782855,672.496,380.509,0.730704,713.633,447.166,0.93787,680.362,523.575,0.887066,711.62,380.525,0.801374,729.367,460.956,0.851323,715.546,525.506,0.870641,692.039,216.0,0.857793,707.697,216.045,0.847548,680.269,227.711,0.935404,713.664,227.744,0.932941,729.299,550.988,0.839679,737.135,543.144,0.838707,709.713,529.465,0.738389,696.034,552.906,0.835135,682.315,547.14,0.79205,674.438,525.553,0.720357
543.15,259.014,0.952191,541.293,304.187,0.935085,515.743,302.152,0.830604,494.231,349.254,0.86951,535.292,396.269,0.786484,570.654,306.207,0.903011,578.439,357.104,0.791625,603.913,390.359,0.834034,549.033,411.924,0.77451,527.523,413.825,0.769826,570.683,492.283,0.881069,570.636,586.348,0.822918,568.664,409.965,0.776623,603.915,496.161,0.826693,586.364,568.609,0.811954,537.288,253.223,0.885352,554.831,253.253,0.906909,523.569,259.142,0.821288,560.832,261.09,0.756755,607.798,590.206,0.836028,615.589,586.204,0.90146,584.239,572.603,0.483455,576.527,617.587,0.757819,566.675,617.524,0.741238,570.588,594.093,0.679822,711.612,225.734,0.951674,697.987,272.746,0.949685,666.703,270.805,0.855845,635.31,321.781,0.949715,648.978,380.504,0.884226,729.259,272.901,0.923804,717.576,325.721,0.427905,727.383,366.881,0.170994,698.021,376.645,0.798404,680.35,378.579,0.778387,729.392,456.992,0.858126,744.897,543.209,0.836087,717.588,376.622,0.750511,745.05,462.814,0.871007,715.603,529.458,0.75706,699.967,217.937,0.861571,715.567,217.938,0.86583,690.134,225.858,0.892399,727.293,225.861,0.842926,729.337,554.945,0.204575,727.315,549.018,0.141247,707.741,537.267,0.660475,778.328,556.986,0.827352,766.512,562.781,0.775898,739.096,554.949,0.766991,554.859,268.889,0.913541,543.164,317.891,0.879626,523.509,313.966,0.84297,509.876,368.882,0.891476,535.318,423.665,0.821119,570.51,319.892,0.886516,572.534,368.847,0.854734,592.188,402.087,0.838815,554.912,415.878,0.825805,537.281,421.716,0.719543,558.917,502.011,0.806883,572.671,588.216,0.824264,572.511,413.846,0.845134,607.796,494.208,0.843623,590.159,560.817,0.786053,541.318,259.174,0.932302,558.87,259.151,0.92061,529.484,272.757,0.791879,570.588,272.766,0.707104,605.926,586.328,0.808115,613.68,580.373,0.805208,586.278,568.613,0.597547,578.437,615.678,0.779294,566.699,615.605,0.793141,580.37,592.165,0.729824,697.901,225.693,0.923128,690.096,272.779,0.887304,660.758,270.852,0.851357,619.652,319.805,0.894607,664.546,351.087,0.878399,717.546,274.69,0.896417,727.301,325.701,0.867714,725.386,362.928,0.745581,693.986,380.538,0.782855,672.496,380.509,0.730704,713.633,447.166,0.93787,680.362,523.575,0.887066,711.62,380.525,0.801374,729.367,460.956,0.851323,715.546,525.506,0.870641,692.039,216.0,0.857793,707.697,216.045,0.847548,680.269,227.711,0.935404,713.664,227.744,0.932941,729.299,550.988,0.839679,737.135,543.144,0.838707,709.713,529.465,0.738389,696.034,552.906,0.835135,682.315,547.14,0.79205,674.438,525.553,0.720357,694.072,219.957,0.890934,684.196,268.892,0.881834,652.866,264.976,0.851263,621.549,319.775,0.892061,678.345,327.661,0.818469,713.704,270.812,0.890966,727.42,306.12,0.920012,729.263,325.752,0.86415,682.379,370.76,0.831935,664.633,370.779,0.793134,705.814,447.256,0.87377,650.971,511.855,0.859125,703.831,370.741,0.791362,725.409,456.987,0.840148,713.668,525.567,0.872119,682.386,212.179,0.929816,698.03,212.166,0.944919,674.416,225.722,0.873576,711.634,225.755,0.912273,729.346,549.034,0.830983,739.052,541.261,0.841176,703.821,535.355,0.711832,666.694,549.063,0.810599,654.845,543.2,0.752321,639.208,511.845,0.776181
711.612,225.734,0.951674,697.987,272.746,0.949685,666.703,270.805,0.855845,635.31,321.781,0.949715,648.978,380.504,0.884226,729.259,272.901,0.923804,717.576,325.721,0.427905,727.383,366.881,0.170994,698.021,376.645,0.798404,680.35,378.579,0.778387,729.392,456.992,0.858126,744.897,543.209,0.836087,717.588,376.622,0.750511,745.05,462.814,0.871007,715.603,529.458,0.75706,699.967,217.937,0.861571,715.567,217.938,0.86583,690.134,225.858,0.892399,727.293,225.861,0.842926,729.337,554.945,0.204575,727.315,549.018,0.141247,707.741,537.267,0.660475,778.328,556.986,0.827352,766.512,562.781,0.775898,739.096,554.949,0.766991,554.859,268.889,0.913541,543.164,317.891,0.879626,523.509,313.966,0.84297,509.876,368.882,0.891476,535.318,423.665,0.821119,570.51,319.892,0.886516,572.534,368.847,0.854734,592.188,402.087,0.838815,554.912,415.878,0.825805,537.281,421.716,0.719543,558.917,502.011,0.806883,572.671,588.216,0.824264,572.511,413.846,0.845134,607.796,494.208,0.843623,590.159,560.817,0.786053,541.318,259.174,0.932302,558.87,259.151,0.92061,529.484,272.757,0.791879,570.588,272.766,0.707104,605.926,586.328,0.808115,613.68,580.373,0.805208,586.278,568.613,0.597547,578.437,615.678,0.779294,566.699,615.605,0.793141,580.37,592.165,0.729824,697.901,225.693,0.923128,690.096,272.779,0.887304,660.758,270.852,0.851357,619.652,319.805,0.894607,664.546,351.087,0.878399,717.546,274.69,0.896417,727.301,325.701,0.867714,725.386,362.928,0.745581,693.986,380.538,0.782855,672.496,380.509,0.730704,713.633,447.166,0.93787,680.362,523.575,0.887066,711.62,380.525,0.801374,729.367,460.956,0.851323,715.546,525.506,0.870641,692.039,216.0,0.857793,707.697,216.045,0.847548,680.269,227.711,0.935404,713.664,227.744,0.932941,729.299,550.988,0.839679,737.135,543.144,0.838707,709.713,529.465,0.738389,696.034,552.906,0.835135,682.315,547.14,0.79205,674.438,525.553,0.720357,694.072,219.957,0.890934,684.196,268.892,0.881834,652.866,264.976,0.851263,621.549,319.775,0.892061,678.345,327.661,0.818469,713.704,270.812,0.890966,727.42,306.12,0.920012,729.263,325.752,0.86415,682.379,370.76,0.831935,664.633,370.779,0.793134,705.814,447.256,0.87377,650.971,511.855,0.859125,703.831,370.741,0.791362,725.409,456.987,0.840148,713.668,525.567,0.872119,682.386,212.179,0.929816,698.03,212.166,0.944919,674.416,225.722,0.873576,711.634,225.755,0.912273,729.346,549.034,0.830983,739.052,541.261,0.841176,703.821,535.355,0.711832,666.694,549.063,0.810599,654.845,543.2,0.752321,639.208,511.845,0.776181,552.987,253.207,0.874324,547.074,302.139,0.837205,523.551,290.39,0.926142,492.209,323.76,0.88794,539.202,339.451,0.811483,572.598,308.102,0.86096,590.265,357.09,0.697186,603.972,351.17,0.762192,541.236,398.229,0.87236,523.521,398.232,0.819966,525.526,478.576,0.911678,529.49,566.672,0.798951,560.779,398.24,0.822637,594.087,482.493,0.791181,586.202,566.695,0.858226,541.315,243.537,0.908628,557.004,245.371,0.901865,531.455,257.115,0.790149,570.634,257.225,0.903684,603.9,586.272,0.8565,609.811,576.529,0.778475,572.599,572.596,0.813439,537.272,596.084,0.85024,523.534,592.143,0.844094,537.306,572.502,0.757175
